,Item_Weight,Item_Visibility,Item_MRP,Outlet_Establishment_Year,Item_Outlet_Sales,Years_Operating,Fat_Content_Score,Outlet_Size_Score,Item_Type_Score,Location_Type_Score,Outlet_Type_Score
362,14.35,0.08075758,81.896,2002,878.856,20,1,0,1,1,1
363,10.395,0.112271498,58.222,1999,659.142,23,1,2,1,0,1
364,12.857645184135976,0.153741385,182.6292,1985,182.4292,37,1,1,1,0,0
365,8.1,0.127929521,211.4902,1987,3610.6334,35,1,3,1,2,1
366,8.05,0.07838564,256.4646,2004,5153.292,18,2,1,1,1,1
367,9.195,0.078502143,108.7596,2007,2588.6304,15,2,0,1,1,1
368,20.7,0.047684831,212.5876,2009,1286.3256,13,2,2,1,2,2
369,15.7,0.123159656,110.1544,2007,1230.3984,15,2,0,1,1,1
370,12.857645184135976,0.066132028778951,60.2194,1985,1733.7432,37,2,2,1,2,3
371,12.857645184135976,0.053392944,193.8162,1985,384.8324,37,0,1,0,0,0
372,16.5,0.036715907,180.0318,2002,3969.4996,20,0,0,0,1,1
373,9.0,0.065236932,176.437,2004,7763.228,18,1,1,1,1,1
374,6.785,0.041947547,41.2112,1987,809.6128,35,2,3,1,2,1
375,19.5,0.082888496,178.6002,2009,1253.7014,13,1,2,1,2,2
376,7.575,0.055390121,195.2768,1997,5715.2272,25,1,1,1,0,1
377,18.2,0.012194556,57.7904,1987,1464.76,35,2,3,1,2,1
378,16.75,0.060495243,169.8106,1987,3251.1014,35,1,3,1,2,1
379,7.47,0.066132028778951,214.3218,2004,4274.436,18,2,1,1,1,1
380,12.857645184135976,0.014753811,231.7958,1985,5375.0034,37,2,2,1,2,3
381,12.857645184135976,0.160707489,38.019,1985,1318.284,37,1,2,1,2,3
382,13.85,0.085622362,119.4124,2009,2251.7356,13,2,2,1,2,2
383,6.635,0.046350909,37.4506,2007,1176.4686,15,2,0,1,1,1
384,6.11,0.102920886,130.4968,1997,3523.4136,25,2,1,1,0,1
385,15.25,0.026604781,86.2198,2004,610.5386,18,1,1,1,1,1
386,15.85,0.066132028778951,96.4094,2004,1237.7222,18,1,1,1,1,1
387,15.2,0.031860325,235.1248,1998,474.0496,24,1,0,1,2,0
388,12.857645184135976,0.066132028778951,52.6666,1985,717.7324,37,2,2,1,2,3
389,20.75,0.021250002,150.5024,1997,2580.6408,25,1,1,2,0,1
390,10.195,0.159936948,143.2154,1997,2552.6772,25,1,1,1,0,1
391,7.605,0.129503146,164.021,2002,3914.904,20,1,0,1,1,1
392,18.0,0.142688846,88.5514,1997,796.9626,25,2,1,1,0,1
393,12.857645184135976,0.179484411,228.9352,1985,916.1408,37,1,1,1,0,0
394,18.35,0.089163056,191.3504,2002,3259.7568,20,0,0,0,1,1
395,6.59,0.105761491,84.8908,1999,1677.816,23,1,2,1,0,1
396,13.8,0.056960814,230.0984,1999,3707.1744,23,2,2,1,0,1
397,21.2,0.00704098,173.5738,1997,2954.1546,25,2,1,1,0,1
398,10.5,0.011026594,166.4842,2009,2652.5472,13,2,2,1,2,2
399,8.97,0.093203257,52.7956,2002,1037.3164,20,0,0,0,1,1
400,12.857645184135976,0.026916794,50.9666,1985,717.7324,37,0,2,0,2,3
401,10.6,0.035264298,86.1224,2002,426.112,20,0,0,0,1,1
402,13.65,0.015908424,231.1668,2004,6911.004,18,1,1,1,1,1
403,19.0,0.017719277,211.0244,1997,3811.0392,25,0,1,0,0,1
404,12.857645184135976,0.035334201,115.3518,1985,2277.036,37,2,2,1,2,3
405,12.857645184135976,0.065652494,48.9034,1985,48.6034,37,1,1,1,0,0
406,6.865,0.056919038,212.8218,1999,5770.4886,23,1,2,1,0,1
407,10.8,0.048143292,40.2138,1997,690.4346,25,2,1,1,0,1
408,16.7,0.022047313,110.2886,1987,1890.2062,35,1,3,1,2,1
409,12.857645184135976,0.090427268,126.2336,1985,3195.84,37,1,2,2,2,3
410,15.15,0.027779254,150.1708,1997,1504.708,25,1,1,1,0,1
411,10.5,0.066132028778951,238.3248,1998,711.0744,24,0,0,0,2,0
412,17.6,0.008033611,174.2422,2009,4311.055,13,1,2,1,2,2
413,19.35,0.033088472,175.4738,1997,521.3214,25,1,1,1,0,1
414,15.7,0.160663021,59.4562,1997,829.5868,25,0,1,0,0,1
415,18.1,0.178975721,155.5288,2007,1571.288,15,1,0,1,1,1
416,10.195,0.017627888,239.6538,2004,2403.538,18,2,1,1,1,1
417,12.857645184135976,0.0194158,41.6454,1985,83.8908,37,1,1,1,0,0
418,6.655,0.016993225,211.0586,2002,844.2344,20,1,0,1,1,1
419,19.0,0.027139013,127.3336,2007,2940.1728,15,0,0,0,1,1
420,7.075,0.03777249,98.0068,1998,291.6204,24,1,0,1,2,0
421,13.15,0.036746479,181.2976,2002,3259.7568,20,1,0,1,1,1
422,20.1,0.022460102,226.8036,1999,3415.554,23,2,2,1,0,1
423,20.35,0.066132028778951,256.7672,2009,5624.6784,13,2,2,1,2,2
424,18.85,0.05213575,190.1846,1999,6687.961,23,0,2,0,0,1
425,16.35,0.062508438,227.1062,1999,5642.655,23,2,2,1,0,1
426,11.3,0.007309544,196.2426,2009,4943.565,13,1,2,1,2,2
427,17.5,0.015623754,182.6266,2009,3135.2522,13,1,2,1,2,2
428,18.0,0.142978223,87.4514,2002,796.9626,20,2,0,1,1,1
429,7.935,0.017191055,51.535,2002,848.895,20,1,0,1,1,1
430,12.857645184135976,0.143592939,37.3164,1985,38.6164,37,1,1,1,0,0
431,20.25,0.011995271,184.5924,1997,4997.4948,25,2,1,1,0,1
432,15.5,0.15717236,149.1418,1999,588.5672,23,2,2,1,0,1
433,12.857645184135976,0.061393095,91.812,1985,372.848,37,1,1,2,0,0
434,12.857645184135976,0.264124669,155.7314,1985,155.1314,37,2,1,1,0,0
435,15.35,0.020310046,218.0508,1987,3038.7112,35,1,3,2,2,1
436,10.1,0.054630834,200.2084,1997,1587.2672,25,0,1,0,0,1
437,16.7,0.052517969,115.4176,2002,687.1056,20,2,0,1,1,1
438,20.7,0.047565208,213.4876,1999,1929.4884,23,2,2,1,0,1
439,16.0,0.060797393,223.8404,1987,3600.6464,35,1,3,1,2,1
440,14.0,0.041291169,180.7634,1997,2181.1608,25,1,1,1,0,1
441,12.85,0.022604051,181.4318,1997,3428.2042,25,1,1,1,0,1
442,20.85,0.056580228,105.6648,2002,623.1888,20,2,0,1,1,1
443,12.35,0.164196823,120.5124,1999,2133.2232,23,0,2,0,0,1
444,6.85,0.022976497,261.6594,2009,3401.5722,13,1,2,1,2,2
445,10.3,0.027310252,101.0042,2004,1289.6546,18,1,1,1,1,1
446,12.857645184135976,0.141975462,49.6008,1985,50.6008,37,2,1,1,0,0
447,8.775,0.066132028778951,45.9428,1987,790.9704,35,1,3,2,2,1
448,18.85,0.01619866,129.2626,2007,3147.9024,15,0,0,0,1,1
449,12.857645184135976,0.014205168,56.7614,1985,2486.763,37,0,2,0,2,3
450,14.85,0.09344495,141.0812,2004,1139.8496,18,1,1,1,1,1
451,20.5,0.019199733,84.3592,1997,1816.3024,25,2,1,1,0,1
452,7.84,0.154120252,51.935,2009,199.74,13,2,2,1,2,2
453,18.25,0.089004389,196.7452,2002,978.726,20,1,0,1,1,1
454,10.3,0.011117041,85.854,1987,2683.174,35,2,3,1,2,1
455,12.5,0.103422709,169.9448,2004,2897.5616,18,0,1,0,1,1
456,12.857645184135976,0.089035961,260.5594,1985,9158.079,37,1,2,1,2,3
457,20.25,0.102723919,93.212,1997,1957.452,25,2,1,1,0,1
458,12.857645184135976,0.024733134,40.2822,1985,1296.3126,37,2,2,2,2,3
459,15.0,0.044871033,140.3838,1987,2528.7084,35,0,3,0,2,1
460,8.325,0.029760052,38.7138,1987,284.2966,35,1,3,1,2,1
461,15.85,0.078999287,38.6506,2007,759.012,15,1,0,1,1,1
462,13.1,0.020870744,117.3782,1997,1787.673,25,1,1,1,0,1
463,6.26,0.031599715,111.3228,2007,2431.5016,15,0,0,0,1,1
464,17.25,0.042413704,173.1764,2009,4466.1864,13,1,2,2,2,2
465,5.765,0.072284689,119.9098,2004,2048.6666,18,1,1,1,1,1
466,13.6,0.009984847,175.437,1987,1940.807,35,0,3,0,2,1
467,10.5,0.052852621,88.783,2007,2067.309,15,1,0,1,1,1
468,7.975,0.014660821,85.125,2002,2663.2,20,1,0,1,1,1
469,12.65,0.076354362,192.1846,2009,1146.5076,13,2,2,1,2,2
470,12.3,0.076709639,247.846,2002,3448.844,20,0,0,0,1,1
471,5.985,0.005677876,184.8924,2002,1665.8316,20,1,0,1,1,1
472,12.857645184135976,0.066132028778951,184.7266,1985,8114.7704,37,1,2,1,2,3
473,15.15,0.012282366,132.5284,1999,1713.7692,23,2,2,1,0,1
474,12.35,0.026681262,56.4246,1997,810.9444,25,1,1,1,0,1
475,14.3,0.127541722,84.9224,1997,1193.1136,25,1,1,1,0,1
476,8.695,0.119513002,93.4094,2004,856.8846,18,0,1,0,1,1
477,16.35,0.054463442,163.8842,1998,165.7842,24,1,0,1,2,0
478,6.135,0.066132028778951,151.3366,2002,1057.9562,20,2,0,1,1,1
479,19.5,0.015756784,185.0608,2002,2205.1296,20,0,0,0,1,1
480,9.5,0.010907967,182.3608,1987,2940.1728,35,2,3,1,2,1
481,8.895,0.07543556,235.8616,2004,3046.7008,18,1,1,2,1,1
482,18.25,0.066132028778951,196.8452,1997,3327.6684,25,1,1,1,0,1
483,21.35,0.115194717,258.3278,1998,520.6556,24,1,0,1,2,0
484,19.7,0.066922802,174.837,2004,2999.429,18,1,1,1,1,1
485,12.857645184135976,0.064636203,90.0804,1985,2113.2492,37,1,2,1,2,3
486,16.6,0.103195401,117.8466,2002,942.7728,20,1,0,1,1,1
487,12.857645184135976,0.13121032,74.0354,1985,75.2354,37,1,1,1,0,0
488,10.895,0.035747522,133.6284,1997,1581.9408,25,1,1,1,0,1
489,12.857645184135976,0.192650072,37.4506,1985,37.9506,37,2,1,1,0,0
490,12.857645184135976,0.098031771,151.3024,1985,151.8024,37,0,1,0,0,0
491,12.857645184135976,0.030118338,248.8092,1985,3486.1288,37,2,2,1,2,3
492,8.51,0.016201845,195.2478,2007,4262.4516,15,0,0,0,1,1
493,14.15,0.05837308,243.9828,1998,731.0484,24,1,0,1,2,0
494,6.65,0.087652908,128.8678,2004,1398.8458,18,1,1,1,1,1
495,15.25,0.065999008,177.966,1999,2336.958,23,2,2,1,0,1
496,18.25,0.088750333,196.5452,1987,2348.9424,35,1,3,1,2,1
497,12.857645184135976,0.100277876,196.8768,1985,7094.7648,37,2,2,1,2,3
498,16.0,0.099252438,87.4856,2004,1054.6272,18,2,1,1,1,1
499,19.2,0.066132028778951,127.831,2002,1298.31,20,0,0,0,1,1
500,12.15,0.066132028778951,117.815,2007,2330.3,15,0,0,0,1,1
501,8.895,0.026384672,208.9954,1999,4584.6988,23,1,2,1,0,1
502,10.895,0.228993134,263.4568,1998,527.3136,24,1,0,1,2,0
503,16.0,0.065431917,76.1986,2007,1869.5664,15,2,0,1,1,1
504,12.857645184135976,0.026749991,106.928,1985,2876.256,37,1,2,1,2,3
505,9.195,0.066132028778951,43.6744,2009,407.4696,13,1,2,1,2,2
506,11.35,0.043333912,201.0742,2009,2189.8162,13,2,2,1,2,2
507,10.0,0.089656812,144.0102,2007,1603.9122,15,0,0,0,1,1
508,9.395,0.039954281,82.4908,2004,2013.3792,18,0,1,0,1,1
509,12.857645184135976,0.087854925,95.9752,1985,95.8752,37,1,1,2,0,0
510,20.75,0.149404057,192.8478,1998,774.9912,24,1,0,1,2,0
511,9.8,0.0268952,128.402,2002,2403.538,20,1,0,1,1,1
512,5.695,0.065857092,258.5646,2009,4380.2982,13,1,2,1,2,2
513,18.2,0.161817014,37.819,2002,219.714,20,1,0,1,1,1
514,19.35,0.082197959,49.2034,1987,729.051,35,2,3,1,2,1
515,18.35,0.015335349,106.6938,2002,1393.5194,20,1,0,2,1,1
516,6.36,0.00599072,163.6526,2002,5262.4832,20,0,0,0,1,1
517,9.8,0.013898123,46.506,2009,372.848,13,1,2,2,2,2
518,12.857645184135976,0.078912473,99.9042,1985,3273.7386,37,2,2,1,2,3
519,12.857645184135976,0.059776237,231.7642,1985,5344.3766,37,0,2,0,2,3
520,6.635,0.066132028778951,39.7506,1987,303.6048,35,2,3,1,2,1
521,18.1,0.297883712,156.7288,1998,314.2576,24,1,0,1,2,0
522,8.93,0.022059594,56.0614,1998,276.307,24,0,0,0,2,0
523,8.3,0.03532494,38.9506,1987,721.0614,35,1,3,1,2,1
524,8.895,0.124967595,112.7544,2002,3467.4864,20,0,0,0,1,1
525,16.35,0.062411404,225.9062,1997,5416.9488,25,2,1,1,0,1
526,8.6,0.032754431,140.5154,2009,283.6308,13,0,2,0,2,2
527,12.857645184135976,0.160178832,160.2894,1985,323.5788,37,0,1,0,0,0
528,19.0,0.104035148,227.772,2007,5206.556,15,2,0,1,1,1
529,7.56,0.06390019,157.263,2002,2503.408,20,1,0,1,1,1
530,12.6,0.062648111,104.899,1987,1960.781,35,2,3,1,2,1
531,15.6,0.111685868,184.7924,1998,370.1848,24,0,0,0,2,0
532,8.71,0.233039817,49.5376,1998,95.8752,24,1,0,1,2,0
533,18.1,0.17824575,158.1288,1999,3299.7048,23,1,2,1,0,1
534,13.35,0.140241213,150.2392,2007,2684.5056,15,1,0,1,1,1
535,16.6,0.066132028778951,173.3738,1997,2085.2856,25,1,1,1,0,1
536,6.695,0.033935576,221.9456,2004,2210.456,18,1,1,1,1,1
537,12.857645184135976,0.016516275,47.4034,1985,2187.153,37,2,2,1,2,3
538,16.6,0.026537206,57.2614,1997,1049.9666,25,1,1,1,0,1
539,15.35,0.015673267,145.047,2004,2719.793,18,0,1,0,1,1
540,19.7,0.089083914,54.593,1998,56.593,24,1,0,1,2,0
541,14.3,0.131152799,78.6328,2007,231.6984,15,1,0,1,1,1
542,12.857645184135976,0.083109455,195.8426,1985,5734.5354,37,2,2,1,2,3
543,10.0,0.045818773,138.718,1987,1398.18,35,1,3,1,2,1
544,14.8,0.044869794,76.467,2004,1531.34,18,1,1,2,1,1
545,12.857645184135976,0.066132028778951,160.692,1985,319.584,37,2,1,1,0,0
546,8.71,0.04605781,43.8744,1999,633.8416,23,2,2,1,0,1
547,12.15,0.030815427,252.0698,1998,1014.6792,24,1,0,1,2,0
548,17.85,0.01806055,97.0094,2002,2094.6068,20,0,0,0,1,1
549,9.5,0.035205866,171.3448,1999,2386.2272,23,2,2,1,0,1
550,11.8,0.076705948,34.7558,2004,780.9834,18,2,1,1,1,1
551,14.1,0.089677773,139.8496,1997,1693.7952,25,1,1,1,0,1
552,12.857645184135976,0.132327406,168.4158,1985,334.2316,37,1,1,1,0,0
553,19.35,0.065520388,168.3816,1997,1342.2528,25,2,1,1,0,1
554,19.75,0.012518707,190.6872,2007,4916.2672,15,1,0,1,1,1
555,10.3,0.050353695,78.696,2007,1757.712,15,2,0,1,1,1
556,12.857645184135976,0.110762642,108.5912,1985,1637.868,37,0,2,0,2,3
557,12.857645184135976,0.045050674,84.925,1985,1747.725,37,1,2,1,2,3
558,10.8,0.083016832,193.4504,2007,2876.256,15,1,0,1,1,1
559,17.75,0.066132028778951,139.9838,2002,1966.7732,20,2,0,1,1,1
560,8.575,0.023983258,106.328,2009,958.752,13,1,2,2,2,2
561,19.1,0.075836522,40.2138,1998,81.2276,24,1,0,2,2,0
562,20.7,0.100330684,123.4388,1999,1238.388,23,2,2,1,0,1
563,12.857645184135976,0.051778173,157.892,1985,319.584,37,1,1,1,0,0
564,6.785,0.022970468,211.0928,2004,4418.2488,18,2,1,1,1,1
565,6.57,0.066014596,259.7278,1987,2863.6058,35,1,3,2,2,1
566,5.78,0.07429945,264.9568,2002,1845.5976,20,2,0,1,1,1
567,6.92,0.131128467,93.1804,1999,1561.9668,23,2,2,1,0,1
568,20.25,0.014816356,194.1162,1999,3848.324,23,2,2,1,0,1
569,13.65,0.049318315,149.005,2002,2097.27,20,1,0,1,1,1
570,13.5,0.017960492,81.596,2007,639.168,15,2,0,1,1,1
571,16.5,0.035801238,92.612,2009,559.272,13,0,2,0,2,2
572,16.7,0.038606365,146.5102,2002,2770.3938,20,2,0,1,1,1
573,8.68,0.008871687,99.7384,2009,295.6152,13,1,2,1,2,2
574,12.857645184135976,0.125793938,36.2506,1985,37.9506,37,1,1,2,0,0
575,7.235,0.058369013,115.2834,2009,1267.0174,13,1,2,1,2,2
576,16.75,0.066132028778951,39.3822,1997,353.5398,25,2,1,2,0,1
577,15.35,0.073269336,92.112,2004,1118.544,18,1,1,2,1,1
578,10.8,0.049677651,245.9144,1987,4655.2736,35,1,3,1,2,1
579,6.26,0.031470832,110.2228,1999,1547.3192,23,0,2,0,0,1
580,5.63,0.024579432,105.3306,1999,1045.306,23,2,2,1,0,1
581,6.92,0.131665479,91.8804,2007,275.6412,15,2,0,1,1,1
582,12.15,0.015523707,212.0928,2009,2735.1064,13,1,2,1,2,2
583,16.6,0.122475364,175.5738,2002,347.5476,20,1,0,1,1,1
584,9.195,0.107891398,182.7634,1997,3817.0314,25,1,1,1,0,1
585,19.0,0.128065918,104.3622,2004,1905.5196,18,1,1,1,1,1
586,9.395,0.045361705,83.825,2002,665.8,20,1,0,1,1,1
587,9.8,0.090390357,192.1478,1987,2324.9736,35,0,3,0,2,1
588,12.857645184135976,0.087029712,109.2228,1985,3205.1612,37,1,2,1,2,3
589,18.85,0.052054819,189.1846,1997,2101.9306,25,0,1,0,0,1
590,9.13,0.051952573,152.3024,2002,1821.6288,20,0,0,0,1,1
591,9.0,0.050786366,152.2024,2007,3643.2576,15,2,0,1,1,1
592,17.1,0.067141355,114.586,2004,2942.836,18,0,1,0,1,1
593,6.715,0.121485195,40.2454,1987,587.2356,35,2,3,1,2,1
594,5.82,0.080640478,167.779,1997,2886.243,25,0,1,0,0,1
595,18.7,0.037699254,110.2886,2002,2223.772,20,1,0,1,1,1
596,7.93,0.066132028778951,123.2414,2009,487.3656,13,1,2,1,2,2
597,18.75,0.034501405,211.7218,2007,5770.4886,15,0,0,0,1,1
598,12.857645184135976,0.053795154,117.7466,1985,1414.1592,37,1,2,1,2,3
599,5.0,0.044004675,188.853,1997,5502.837,25,1,1,2,0,1
600,7.445,0.066132028778951,76.8354,1997,2181.8266,25,1,1,1,0,1
601,20.85,0.121250374,193.9452,1997,1565.9616,25,1,1,1,0,1
602,20.85,0.066132028778951,115.1808,2009,1054.6272,13,1,2,1,2,2
603,19.2,0.100230114,112.9886,1999,1667.829,23,1,2,1,0,1
604,17.35,0.167383061,175.6712,1997,2812.3392,25,0,1,0,0,1
605,14.3,0.034404732,98.1726,2004,489.363,18,2,1,1,1,1
606,19.5,0.082719632,179.3002,2002,2865.6032,20,1,0,1,1,1
607,6.675,0.041913535,90.7462,2004,1665.8316,18,1,1,1,1,1
608,8.18,0.0132043,143.8154,2007,2694.4926,15,0,0,0,1,1
609,6.98,0.041105789,83.4934,1997,1555.9746,25,1,1,1,0,1
610,12.857645184135976,0.141106202,87.9172,1985,3836.3396,37,1,2,1,2,3
611,16.85,0.036463975,90.7488,2002,543.2928,20,1,0,1,1,1
612,14.8,0.01946418,196.3794,1987,1950.794,35,0,3,0,2,1
613,12.3,0.066132028778951,57.3562,1987,177.7686,35,2,3,1,2,1
614,7.435,0.123086812,206.9638,2002,1035.319,20,1,0,1,1,1
615,15.1,0.105646853,42.8796,2004,949.4308,18,2,1,1,1,1
616,9.195,0.118149377,160.5578,2007,1283.6624,15,2,0,1,1,1
617,10.1,0.046545786,59.9878,1987,484.7024,35,1,3,2,2,1
618,16.0,0.065009745,79.5986,1987,934.7832,35,2,3,1,2,1
619,17.7,0.016630303,48.1034,2002,534.6374,20,2,0,1,1,1
620,8.1,0.134532392,39.448,1999,878.856,23,2,2,1,0,1
621,20.6,0.083133128,120.1756,1999,1332.9316,23,1,2,1,0,1
622,20.35,0.039428167,127.9678,2009,3560.6984,13,0,2,0,2,2
623,8.195,0.066132028778951,93.1462,2009,647.8234,13,1,2,1,2,2
624,17.75,0.034823127,248.675,2002,4993.5,20,1,0,1,1,1
625,7.475,0.148492521,240.6854,2004,1691.7978,18,1,1,1,1,1
626,19.0,0.065901299,188.7214,2009,1695.7926,13,2,2,1,2,2
627,12.6,0.041622264,124.0072,1999,4042.7376,23,2,2,1,0,1
628,12.857645184135976,0.064933297,174.837,1985,4763.799,37,1,2,1,2,3
629,7.895,0.0945493,102.6332,2004,1640.5312,18,2,1,1,1,1
630,12.857645184135976,0.107076832,58.7904,1985,1288.9888,37,1,2,2,2,3
631,17.1,0.128674983,112.3886,2002,2334.9606,20,1,0,1,1,1
632,8.355,0.188322664,148.5418,2009,2207.127,13,1,2,1,2,2
633,12.857645184135976,0.066132028778951,145.2102,1985,437.4306,37,2,1,1,0,0
634,18.5,0.052025392,118.4124,1987,2370.248,35,1,3,1,2,1
635,12.857645184135976,0.065316099,189.9214,1985,5087.3778,37,2,2,1,2,3
636,8.975,0.01516265,101.899,1998,103.199,24,2,0,1,2,0
637,10.1,0.053584207,224.4088,1997,4697.8848,25,2,1,1,0,1
638,9.285,0.020989132,158.6578,1987,2406.867,35,2,3,1,2,1
639,11.6,0.144017405,238.3222,1997,5736.5328,25,2,1,1,0,1
640,12.857645184135976,0.115978122,183.4266,1985,7192.6374,37,1,2,1,2,3
641,12.5,0.081465335,220.7798,2009,6611.394,13,1,2,1,2,2
642,16.0,0.041177505,142.3496,2007,3246.4408,15,1,0,1,1,1
643,14.15,0.042352822,51.6982,2009,1262.3568,13,1,2,2,2,2
644,20.2,0.074541867,94.1462,2009,1758.3778,13,0,2,0,2,2
645,13.65,0.18454121,211.5902,2002,4672.5844,20,2,0,1,1,1
646,17.25,0.114160573,253.1724,2007,3775.086,15,0,0,0,1,1
647,5.655,0.175352413,147.4102,1999,2478.7734,23,1,2,2,0,1
648,20.75,0.083590755,182.2318,2004,3067.3406,18,2,1,1,1,1
649,5.175,0.029471408,105.4622,1987,3281.7282,35,2,3,1,2,1
650,20.0,0.028282832,46.2744,2007,1086.5856,15,2,0,1,1,1
651,11.8,0.066132028778951,46.5402,1998,229.701,24,1,0,1,2,0
652,16.75,0.008208342,102.8674,2002,1528.011,20,2,0,1,1,1
653,18.35,0.03334929,155.034,2009,1990.742,13,1,2,2,2,2
654,12.8,0.076060037,95.141,1997,868.869,25,1,1,1,0,1
655,19.75,0.014301326,103.0332,1997,1230.3984,25,0,1,0,0,1
656,8.75,0.074931201,187.6556,2009,938.778,13,2,2,1,2,2
657,13.3,0.080131363,234.03,2009,4194.54,13,1,2,1,2,2
658,18.85,0.167444431,194.6136,1987,1166.4816,35,0,3,0,2,1
659,9.695,0.03033748,222.9114,1999,5764.4964,23,2,2,1,0,1
660,20.7,0.04874969,37.5506,2004,113.8518,18,1,1,1,1,1
661,12.857645184135976,0.014788594,174.408,1985,7443.644,37,1,2,1,2,3
662,11.1,0.111298111,191.7846,2007,3057.3536,15,1,0,1,1,1
663,8.975,0.05268526,83.3224,1987,3579.3408,35,2,3,1,2,1
664,12.15,0.018485511,253.1698,2009,1522.0188,13,1,2,1,2,2
665,7.67,0.184689756,35.4216,1987,450.0808,35,0,3,0,2,1
666,13.8,0.064153845,76.9012,1987,607.2096,35,2,3,1,2,1
667,4.785,0.092516598,120.1098,1987,1325.6078,35,1,3,1,2,1
668,20.0,0.104245198,105.3622,1999,1270.3464,23,2,2,1,0,1
669,12.857645184135976,0.041779181,43.4112,1985,1107.8912,37,2,2,1,2,3
670,8.395,0.07226985,254.104,2009,3542.056,13,1,2,2,2,2
671,6.175,0.179806961,95.2752,2009,1534.0032,13,2,2,1,2,2
672,8.21,0.044995631,89.2198,1999,1308.297,23,1,2,1,0,1
673,19.7,0.053523765,55.393,2007,1471.418,15,1,0,1,1,1
674,19.6,0.041459372,89.6514,2009,1239.7196,13,0,2,0,2,2
675,7.5,0.036234918,175.3028,1997,3896.2616,25,0,1,0,0,1
676,5.845,0.105445801,214.4218,2009,1496.0526,13,2,2,1,2,2
677,11.395,0.066132028778951,151.6708,1987,3460.8284,35,0,3,0,2,1
678,7.17,0.05997133,132.1968,2009,2870.9296,13,2,2,1,2,2
679,5.75,0.075595405,114.7176,2007,1259.6936,15,2,0,1,1,1
680,15.5,0.210375806,178.2028,1998,177.1028,24,2,0,1,2,0
681,7.76,0.059341019,99.77,2004,798.96,18,1,1,1,1,1
682,13.65,0.18520944,212.9902,2007,3185.853,15,2,0,1,1,1
683,10.8,0.098566832,98.3042,1999,1488.063,23,1,2,1,0,1
684,11.1,0.11084417,189.2846,1999,5159.2842,23,1,2,1,0,1
685,12.857645184135976,0.0350152,182.0318,1985,5954.2494,37,1,2,1,2,3
686,12.8,0.023567538,226.8404,1999,4500.808,23,2,2,1,0,1
687,8.785,0.066132028778951,123.0414,1998,121.8414,24,1,0,1,2,0
688,20.6,0.04792722,185.9556,2004,4318.3788,18,2,1,1,1,1
689,7.89,0.036207786,121.0782,2002,3456.1678,20,1,0,1,1,1
690,16.85,0.044377096,185.8266,1987,1659.8394,35,1,3,1,2,1
691,16.35,0.034742632,127.402,2002,759.012,20,0,0,0,1,1
692,12.857645184135976,0.116915909,159.4578,1985,4974.1918,37,2,2,1,2,3
693,17.35,0.062979148,87.983,2002,1707.777,20,2,0,1,1,1
694,12.857645184135976,0.068604503,197.3768,1985,7488.9184,37,2,2,1,2,3
695,12.857645184135976,0.03294861,116.8124,1985,2488.7604,37,0,2,0,2,3
696,12.6,0.007450258,186.7556,1987,2816.334,35,0,3,0,2,1
697,5.32,0.093027718,101.4674,1999,2954.1546,23,0,2,0,0,1
698,12.857645184135976,0.164864915,255.2698,1985,761.0094,37,0,1,0,0,0
699,13.0,0.083498083,199.4426,2004,593.2278,18,2,1,1,1,1
700,12.857645184135976,0.014522363,50.2324,1985,1298.31,37,1,2,2,2,3
701,19.85,0.025963795,46.3376,2004,1150.5024,18,0,1,0,1,1
702,17.6,0.019012262,237.159,2007,3072.667,15,0,0,0,1,1
703,14.6,0.059393919,181.7976,2004,3259.7568,18,0,1,0,1,1
704,7.55,0.027212058,152.734,1999,2756.412,23,1,2,1,0,1
705,13.8,0.013263968,106.9254,1997,2930.1858,25,1,1,1,0,1
706,17.25,0.079113947,99.2068,1998,97.2068,24,2,0,1,2,0
707,10.1,0.03020851,153.1656,1997,1544.656,25,0,1,0,0,1
708,14.3,0.049634817,212.5586,1987,3165.879,35,2,3,1,2,1
709,9.8,0.047187038,100.6016,1997,1619.2256,25,1,1,1,0,1
710,11.3,0.066681333,194.4478,1997,387.4956,25,0,1,0,0,1
711,7.67,0.185218446,36.3216,2002,415.4592,20,0,0,0,1,1
712,13.8,0.162462044,55.893,1998,226.372,24,1,0,2,2,0
713,10.395,0.031273559,160.0604,1999,1267.6832,23,1,2,1,0,1
714,20.7,0.042836778,175.8028,1997,1593.9252,25,1,1,1,0,1
715,12.857645184135976,0.114127418,147.176,1985,585.904,37,1,1,1,0,0
716,17.35,0.146895866,149.605,2009,3745.125,13,2,2,1,2,2
717,16.35,0.013420879,104.828,2009,1810.976,13,0,2,0,2,2
718,19.35,0.026181893,167.0474,1997,2358.2636,25,1,1,1,0,1
719,15.2,0.012184999,50.3034,2007,145.8102,15,0,0,0,1,1
720,14.3,0.026428924,78.2302,2009,554.6114,13,1,2,1,2,2
721,12.857645184135976,0.045243613,146.8102,1985,3499.4448,37,2,2,1,2,3
722,20.0,0.066132028778951,127.3678,1997,1780.3492,25,2,1,1,0,1
723,12.857645184135976,0.076790922,172.1106,1985,2566.659,37,2,2,1,2,3
724,10.1,0.045950475,38.2848,2007,1230.3984,15,2,0,1,1,1
725,12.857645184135976,0.133673087,41.548,1985,918.804,37,2,2,1,2,3
726,12.857645184135976,0.060252433,170.7106,1985,3079.9908,37,1,2,1,2,3
